Metric,Value
compression_ratio,27.74767801857585
average,1.78678
median,2.0
std_dev,0.44225
mode,2.0
max,3.0
alpha,15
vertex_count,300
edge_probability,0.8
graph_type,unweighted
graph_seed,410045
