Metric,Value
compression_ratio,1.8606965174129353
average,1.27906
median,1.0
std_dev,0.45375
mode,1.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.15
graph_type,unweighted
graph_seed,653688
