Metric,Value
compression_ratio,1.3339041095890412
average,1.11758
median,1.0
std_dev,0.28832
mode,1.0
max,4.0
alpha,7
vertex_count,250
edge_probability,0.05
graph_type,unweighted
graph_seed,533704
