Metric,Value
compression_ratio,1.190586972083035
average,1.0953
median,1.0
std_dev,0.29363
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.6
graph_type,unweighted
graph_seed,58450
