Metric,Value
compression_ratio,8.467567567567567
average,1.46395
median,1.0
std_dev,0.52175
mode,1.0
max,3.0
alpha,49
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,846843
