Metric,Value
compression_ratio,1.3218390804597702
average,1.15526
median,1.0
std_dev,0.37466
mode,1.0
max,3.0
alpha,25
vertex_count,20
edge_probability,0.6
graph_type,unweighted
graph_seed,822377
