Metric,Value
compression_ratio,1.0909090909090908
average,1.07886
median,1.0
std_dev,0.26424
mode,1.0
max,3.0
alpha,3
vertex_count,20
edge_probability,0.2
graph_type,unweighted
graph_seed,833106
