Metric,Value
compression_ratio,5.250170881749829
average,1.42532
median,1.0
std_dev,0.58241
mode,1.0
max,4.0
alpha,7
vertex_count,250
edge_probability,0.25
graph_type,unweighted
graph_seed,45125
