Metric,Value
compression_ratio,1.0040322580645162
average,1.00209
median,1.0
std_dev,0.04285
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.05
graph_type,unweighted
graph_seed,94053
