Metric,Value
compression_ratio,7.72636815920398
average,1.4088
median,1.0
std_dev,0.54327
mode,1.0
max,3.0
alpha,49
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,541443
