Metric,Value
compression_ratio,6.484230055658627
average,1.60576
median,2.0
std_dev,0.50169
mode,2.0
max,3.0
alpha,25
vertex_count,100
edge_probability,0.7
graph_type,unweighted
graph_seed,994829
