Metric,Value
compression_ratio,10.150537634408602
average,1.8596
median,2.0
std_dev,0.34741
mode,2.0
max,2.0
alpha,15
vertex_count,100
edge_probability,0.95
graph_type,unweighted
graph_seed,538377
