Metric,Value
compression_ratio,7.2024539877300615
average,1.81697
median,2.0
std_dev,0.38669
mode,2.0
max,2.0
alpha,25
vertex_count,100
edge_probability,0.95
graph_type,unweighted
graph_seed,240811
