Metric,Value
compression_ratio,3.169811320754717
average,1.62105
median,2.0
std_dev,0.51665
mode,2.0
max,3.0
alpha,7
vertex_count,20
edge_probability,0.9
graph_type,unweighted
graph_seed,278206
