Metric,Value
compression_ratio,9.17551622418879
average,1.45386
median,1.0
std_dev,0.58073
mode,1.0
max,4.0
alpha,35
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,693378
