Metric,Value
compression_ratio,1.1226415094339623
average,1.0449
median,1.0
std_dev,0.22045
mode,1.0
max,3.0
alpha,3
vertex_count,50
edge_probability,0.3
graph_type,unweighted
graph_seed,11598
