Metric,Value
compression_ratio,1.0775131207105368
average,1.01736
median,1.0
std_dev,0.13027
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,228372
