Metric,Value
compression_ratio,10.083690987124463
average,1.85515
median,2.0
std_dev,0.35195
mode,2.0
max,2.0
alpha,15
vertex_count,100
edge_probability,0.95
graph_type,unweighted
graph_seed,916493
