Metric,Value
compression_ratio,5.620188195038494
average,1.53791
median,1.5
std_dev,0.58772
mode,1.5
max,5.0
alpha,35
vertex_count,300
edge_probability,0.15
graph_type,unweighted
graph_seed,289201
