Metric,Value
compression_ratio,13.676335877862595
average,1.74881
median,2.0
std_dev,0.4454
mode,2.0
max,3.0
alpha,15
vertex_count,150
edge_probability,0.8
graph_type,unweighted
graph_seed,171959
