Metric,Value
compression_ratio,3.4857142857142858
average,1.56898
median,2.0
std_dev,0.49686
mode,2.0
max,3.0
alpha,25
vertex_count,50
edge_probability,0.8
graph_type,unweighted
graph_seed,650731
