Metric,Value
compression_ratio,8.97872340425532
average,1.62096
median,1.5
std_dev,0.66159
mode,1.5
max,5.0
alpha,25
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,412077
