Metric,Value
compression_ratio,9.105786090005845
average,1.46739
median,1.0
std_dev,0.52247
mode,1.0
max,3.0
alpha,35
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,315543
