Metric,Value
compression_ratio,7.668358714043993
average,1.54179
median,1.5
std_dev,0.64973
mode,1.0
max,4.0
alpha,25
vertex_count,150
edge_probability,0.4
graph_type,unweighted
graph_seed,226117
