Metric,Value
compression_ratio,1.2162423178226514
average,1.12377
median,1.0
std_dev,0.32932
mode,1.0
max,2.0
alpha,3
vertex_count,200
edge_probability,0.7
graph_type,unweighted
graph_seed,517154
