Metric,Value
compression_ratio,2.2083333333333335
average,1.42018
median,1.0
std_dev,0.59744
mode,1.0
max,3.0
alpha,5
vertex_count,20
edge_probability,0.6
graph_type,unweighted
graph_seed,113415
