Metric,Value
compression_ratio,5.014508928571429
average,1.37669
median,1.0
std_dev,0.52797
mode,1.0
max,3.0
alpha,35
vertex_count,150
edge_probability,0.4
graph_type,unweighted
graph_seed,214175
