Metric,Value
compression_ratio,1.0829268292682928
average,1.06179
median,1.0
std_dev,0.225
mode,1.0
max,4.0
alpha,7
vertex_count,100
edge_probability,0.05
graph_type,unweighted
graph_seed,315879
