Metric,Value
compression_ratio,9.692225201072386
average,1.51771
median,1.0
std_dev,0.62491
mode,1.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.4
graph_type,unweighted
graph_seed,792197
