Metric,Value
compression_ratio,9.164835164835164
average,1.6472
median,2.0
std_dev,0.61831
mode,2.0
max,3.0
alpha,5
vertex_count,150
edge_probability,0.6
graph_type,unweighted
graph_seed,584873
