Metric,Value
compression_ratio,1.9177142857142857
average,1.29892
median,1.0
std_dev,0.45985
mode,1.0
max,5.0
alpha,25
vertex_count,250
edge_probability,0.05
graph_type,unweighted
graph_seed,422031
