Metric,Value
compression_ratio,2.6140797285835453
average,1.33251
median,1.0
std_dev,0.47708
mode,1.0
max,4.0
alpha,7
vertex_count,200
edge_probability,0.15
graph_type,unweighted
graph_seed,127586
