Metric,Value
compression_ratio,14.260542168674698
average,1.88492
median,2.0
std_dev,0.31911
mode,2.0
max,2.0
alpha,25
vertex_count,200
edge_probability,0.95
graph_type,unweighted
graph_seed,722628
