Metric,Value
compression_ratio,16.233676975945016
average,1.91485
median,2.0
std_dev,0.33945
mode,2.0
max,3.0
alpha,5
vertex_count,100
edge_probability,0.95
graph_type,unweighted
graph_seed,73666
