Metric,Value
compression_ratio,26.538788522848034
average,1.8941
median,2.0
std_dev,0.55271
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.8
graph_type,unweighted
graph_seed,658869
