Metric,Value
compression_ratio,2.868235294117647
average,1.37374
median,1.0
std_dev,0.53477
mode,1.0
max,4.0
alpha,5
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,308552
