Metric,Value
compression_ratio,4.54875283446712
average,1.33678
median,1.0
std_dev,0.5369
mode,1.0
max,3.0
alpha,49
vertex_count,200
edge_probability,0.3
graph_type,unweighted
graph_seed,602286
