Metric,Value
compression_ratio,5.250556792873051
average,1.77111
median,2.0
std_dev,0.42012
mode,2.0
max,2.0
alpha,35
vertex_count,100
edge_probability,0.95
graph_type,unweighted
graph_seed,682746
