Metric,Value
compression_ratio,1.0501043841336117
average,1.01756
median,1.0
std_dev,0.1152
mode,1.0
max,3.0
alpha,3
vertex_count,200
edge_probability,0.1
graph_type,unweighted
graph_seed,486653
