Metric,Value
compression_ratio,1.105263157894737
average,1.02576
median,1.0
std_dev,0.15372
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.2
graph_type,unweighted
graph_seed,79507
