Metric,Value
compression_ratio,5.60961810466761
average,1.51389
median,1.5
std_dev,0.61144
mode,1.5
max,4.0
alpha,15
vertex_count,200
edge_probability,0.2
graph_type,unweighted
graph_seed,424975
