Metric,Value
compression_ratio,9.43049705139006
average,1.57096
median,1.5
std_dev,0.66493
mode,1.0
max,4.0
alpha,25
vertex_count,300
edge_probability,0.25
graph_type,unweighted
graph_seed,215689
