Metric,Value
compression_ratio,5.298657718120805
average,1.57315
median,2.0
std_dev,0.49462
mode,2.0
max,2.0
alpha,49
vertex_count,150
edge_probability,0.7
graph_type,unweighted
graph_seed,463759
