Metric,Value
compression_ratio,11.282945736434108
average,1.80051
median,2.0
std_dev,0.74043
mode,2.0
max,4.0
alpha,7
vertex_count,100
edge_probability,0.6
graph_type,unweighted
graph_seed,133617
