Metric,Value
compression_ratio,12.030181086519114
average,1.65651
median,2.0
std_dev,0.61021
mode,2.0
max,3.0
alpha,5
vertex_count,200
edge_probability,0.6
graph_type,unweighted
graph_seed,150665
