Metric,Value
compression_ratio,5.043147208121828
average,1.48949
median,1.0
std_dev,0.63101
mode,1.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.4
graph_type,unweighted
graph_seed,146159
