Metric,Value
compression_ratio,4.016101694915254
average,1.4093
median,1.5
std_dev,0.52149
mode,1.0
max,4.0
alpha,35
vertex_count,250
edge_probability,0.15
graph_type,unweighted
graph_seed,367942
