Metric,Value
compression_ratio,4.210365853658536
average,1.42971
median,1.0
std_dev,0.59574
mode,1.0
max,4.0
alpha,35
vertex_count,150
edge_probability,0.25
graph_type,unweighted
graph_seed,292735
