Metric,Value
compression_ratio,1.1637931034482758
average,1.1
median,1.0
std_dev,0.3
mode,1.0
max,2.0
alpha,3
vertex_count,20
edge_probability,0.7
graph_type,unweighted
graph_seed,482406
