Metric,Value
compression_ratio,1.729580573951435
average,1.20957
median,1.0
std_dev,0.36549
mode,1.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.1
graph_type,unweighted
graph_seed,826647
