Metric,Value
compression_ratio,1.7270029673590503
average,1.24143
median,1.0
std_dev,0.41435
mode,1.0
max,4.0
alpha,35
vertex_count,150
edge_probability,0.1
graph_type,unweighted
graph_seed,443236
