Metric,Value
compression_ratio,21.560951437066404
average,1.71886
median,2.0
std_dev,0.53274
mode,2.0
max,3.0
alpha,15
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,225293
