Metric,Value
compression_ratio,8.416596104995767
average,1.48603
median,1.0
std_dev,0.55034
mode,1.0
max,3.0
alpha,35
vertex_count,200
edge_probability,0.5
graph_type,unweighted
graph_seed,204711
