Metric,Value
compression_ratio,5.92434988179669
average,1.74559
median,2.0
std_dev,0.43553
mode,2.0
max,2.0
alpha,49
vertex_count,150
edge_probability,0.9
graph_type,unweighted
graph_seed,94574
