Metric,Value
compression_ratio,1.1282051282051282
average,1.06053
median,1.0
std_dev,0.23003
mode,1.0
max,2.0
alpha,3
vertex_count,20
edge_probability,0.5
graph_type,unweighted
graph_seed,612267
