Metric,Value
compression_ratio,1.0138888888888888
average,1.01173
median,1.0
std_dev,0.09505
mode,1.0
max,3.0
alpha,15
vertex_count,50
edge_probability,0.05
graph_type,unweighted
graph_seed,434735
