Metric,Value
compression_ratio,12.174628034455756
average,1.61113
median,1.5
std_dev,0.64194
mode,1.0
max,4.0
alpha,5
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,438735
