Metric,Value
compression_ratio,19.32858910891089
average,1.67593
median,2.0
std_dev,0.49357
mode,2.0
max,3.0
alpha,25
vertex_count,300
edge_probability,0.7
graph_type,unweighted
graph_seed,291392
