Metric,Value
compression_ratio,9.77337973031753
average,1.46265
median,1.0
std_dev,0.51353
mode,1.0
max,3.0
alpha,49
vertex_count,300
edge_probability,0.5
graph_type,unweighted
graph_seed,153236
