Metric,Value
compression_ratio,6.365276211950395
average,1.47481
median,1.0
std_dev,0.55266
mode,1.0
max,3.0
alpha,35
vertex_count,150
edge_probability,0.5
graph_type,unweighted
graph_seed,408293
