Metric,Value
compression_ratio,1.7142857142857142
average,1.28684
median,1.0
std_dev,0.56947
mode,1.0
max,3.0
alpha,7
vertex_count,20
edge_probability,0.4
graph_type,unweighted
graph_seed,739335
