Metric,Value
compression_ratio,12.495438318127727
average,1.647
median,2.0
std_dev,0.47927
mode,2.0
max,3.0
alpha,35
vertex_count,300
edge_probability,0.7
graph_type,unweighted
graph_seed,413544
