Metric,Value
compression_ratio,4.801457975986278
average,1.34328
median,1.0
std_dev,0.53219
mode,1.0
max,3.0
alpha,7
vertex_count,300
edge_probability,0.25
graph_type,unweighted
graph_seed,734986
