Metric,Value
compression_ratio,17.598407281001137
average,1.66675
median,1.5
std_dev,0.67327
mode,1.0
max,4.0
alpha,15
vertex_count,250
edge_probability,0.5
graph_type,unweighted
graph_seed,414639
